"suc","fechas","flujo_efe"
44,2021-09-16,-32382749.4039548
44,2021-09-17,-35862451.449303
44,2021-09-18,-37304955.1591345
44,2021-09-19,-33335875.44035
44,2021-09-20,-38973138.4296564
44,2021-09-21,-29298898.6106291
44,2021-09-22,-40402591.2364717
44,2021-09-23,-33390981.1783489
44,2021-09-24,-36053313.3998602
44,2021-09-25,-38531547.7509721
44,2021-09-26,-31451321.8780284
44,2021-09-27,-40620184.8965468
44,2021-09-28,-31176579.8409502
44,2021-09-29,-33688104.0767858
44,2021-09-30,-38742358.2130921
44,2021-10-01,-32368548.5859523
44,2021-10-02,-37487122.2295667
44,2021-10-03,-33426792.288778
44,2021-10-04,-38472705.9563479
44,2021-10-05,-33107222.1086167
44,2021-10-06,-38469913.2260833
44,2021-10-07,-35754714.2442838
44,2021-10-08,-33502086.5864086
44,2021-10-09,-33748407.489069
44,2021-10-10,-40383465.1688738
44,2021-10-11,-31680340.0936445
44,2021-10-12,-38435250.6643161
44,2021-10-13,-35246829.7007524
44,2021-10-14,-30002360.9442412
44,2021-10-15,-41205160.1126481
44,2021-10-16,-29686359.6230032
44,2021-10-17,-38946173.9842026
44,2021-10-18,-32939830.8541219
44,2021-10-19,-36952438.0857716
44,2021-10-20,-37428759.9037161
44,2021-10-21,-31032152.1744265
44,2021-10-22,-38443178.5762299
44,2021-10-23,-33566257.1798689
44,2021-10-24,-36532436.7071077
44,2021-10-25,-38238121.012447
44,2021-10-26,-34810067.4072132
44,2021-10-27,-37605427.2704835
44,2021-10-28,-34484138.2605985
44,2021-10-29,-30541262.1065231
44,2021-10-30,-39052141.4279544
44,2021-10-31,-33348517.8610242
44,2021-11-01,-35884030.7469442
44,2021-11-02,-34849164.3454738
44,2021-11-03,-36187342.0373822
44,2021-11-04,-36441889.0288027
44,2021-11-05,-35017413.4211752
44,2021-11-06,-36535996.987062
44,2021-11-07,-35062560.9033573
44,2021-11-08,-33347045.2478207
44,2021-11-09,-42014332.247738
44,2021-11-10,-32428912.5919761
44,2021-11-11,-38607050.9863758
44,2021-11-12,-35035538.7686798
44,2021-11-13,-30208079.549273
44,2021-11-14,-38545849.7493158
44,2021-11-15,-32789684.7416605
44,2021-11-16,-36020083.1211738
44,2021-11-17,-36151530.1162482
44,2021-11-18,-36386770.8585317
44,2021-11-19,-36444319.4261597
44,2021-11-20,-31899821.4025311
44,2021-11-21,-39033735.0874075
44,2021-11-22,-36251073.9143894
44,2021-11-23,-34109547.7773139
44,2021-11-24,-39882567.901908
44,2021-11-25,-31323160.0468614
44,2021-11-26,-39245070.8513954
44,2021-11-27,-30013374.0930503
44,2021-11-28,-35854335.7352461
44,2021-11-29,-37419084.6035321
44,2021-11-30,-33957330.1541227
44,2021-12-01,-37478077.7195525
44,2021-12-02,-32605994.5375975
44,2021-12-03,-38603949.6104906
44,2021-12-04,-33572224.0512843
44,2021-12-05,-36538225.8185208
44,2021-12-06,-37907424.8200755
44,2021-12-07,-31107123.1828351
44,2021-12-08,-36405940.2049591
44,2021-12-09,-40352739.7928513
44,2021-12-10,-30633471.1645182
44,2021-12-11,-38687980.0081947
44,2021-12-12,-35499462.7191167
44,2021-12-13,-29695090.4254942
44,2021-12-14,-39551270.6009293
44,2021-12-15,-31151284.5757659
44,2021-12-16,-38393164.02282
44,2021-12-17,-32237143.5953376
44,2021-12-18,-40314377.1492929
44,2021-12-19,-33898124.5178746
44,2021-12-20,-33901446.3309293
44,2021-12-21,-37099427.236532
44,2021-12-22,-32800412.0653599
44,2021-12-23,-37871399.7101324
44,2021-12-24,-38445678.1312584
44,2021-12-25,-33507719.1082671
44,2021-12-26,-39432860.5044554
44,2021-12-27,-33355848.2167594
44,2021-12-28,-30982436.5334953
44,2021-12-29,-38805035.2239103
44,2021-12-30,-34535222.9524831
44,2021-12-31,-33399314.450043
44,2022-01-01,-36286904.7323348
44,2022-01-02,-35165489.8694966
44,2022-01-03,-37657464.4717636
44,2022-01-04,-34204796.6008985
44,2022-01-05,-37868826.1587713
44,2022-01-06,-34429781.7755961
44,2022-01-07,-33280676.2416627
44,2022-01-08,-42690754.4808241
44,2022-01-09,-30413122.9556977
44,2022-01-10,-38773732.5604028
44,2022-01-11,-35687076.8414491
44,2022-01-12,-30361264.8586652
44,2022-01-13,-37421895.595878
44,2022-01-14,-32513909.2712318
44,2022-01-15,-37632983.7161845
44,2022-01-16,-32568129.1359097
44,2022-01-17,-40475484.2473165
44,2022-01-18,-32345394.5878582
44,2022-01-19,-34789025.8618924
44,2022-01-20,-37633048.2136782
44,2022-01-21,-36709837.7359399
44,2022-01-22,-33542381.5662963
44,2022-01-23,-40767866.9273297
44,2022-01-24,-32817119.8242396
44,2022-01-25,-38248799.5223373
44,2022-01-26,-30048102.4029862
44,2022-01-27,-35294388.0248199
44,2022-01-28,-36815398.9718357
44,2022-01-29,-35087375.0741001
44,2022-01-30,-34727123.9072934
44,2022-01-31,-35266253.4002392
44,2022-02-01,-36535644.8046241
44,2022-02-02,-34079394.3452516
44,2022-02-03,-35384280.1227429
44,2022-02-04,-39377090.3346258
44,2022-02-05,-31590377.7662722
44,2022-02-06,-36492617.8562758
44,2022-02-07,-42027926.8989003
44,2022-02-08,-27482331.3053381
44,2022-02-09,-40333230.3624464
44,2022-02-10,-34168156.6259448
44,2022-02-11,-30776471.035026
44,2022-02-12,-38133360.1576811
44,2022-02-13,-30945338.6722318
44,2022-02-14,-37526795.4403845
44,2022-02-15,-33193390.6501076
44,2022-02-16,-41945740.2798363
44,2022-02-17,-31952663.0596052
44,2022-02-18,-34040026.468601
44,2022-02-19,-38060103.4985251
44,2022-02-20,-34947238.0389364
44,2022-02-21,-35841237.3813851
44,2022-02-22,-38293741.7172313
44,2022-02-23,-35294522.5699767
44,2022-02-24,-36482064.1487234
44,2022-02-25,-32113283.4468816
44,2022-02-26,-33127438.1608922
44,2022-02-27,-37033996.5241094
44,2022-02-28,-35520008.9880004
44,2022-03-01,-33021865.0171568
44,2022-03-02,-35626851.7242757
44,2022-03-03,-36931375.5125177
44,2022-03-04,-36184775.6570086
44,2022-03-05,-35989869.5884563
44,2022-03-06,-37315293.3375983
44,2022-03-07,-33948727.2308995
44,2022-03-08,-33459027.9022564
44,2022-03-09,-44589620.254255
44,2022-03-10,-27162148.5643362
44,2022-03-11,-40923639.1820957
44,2022-03-12,-35033751.17038
44,2022-03-13,-30918232.6431728
44,2022-03-14,-36598110.993664
44,2022-03-15,-33186364.2022436
44,2022-03-16,-36070890.1219031
44,2022-03-17,-33965300.0529907
44,2022-03-18,-39638781.1825731
44,2022-03-19,-34968711.0766848
44,2022-03-20,-32340294.8879561
44,2022-03-21,-38631929.222906
44,2022-03-22,-35157751.6270183
44,2022-03-23,-36524680.1882363
44,2022-03-24,-38013789.5618271
44,2022-03-25,-36302665.3089325
44,2022-03-26,-36469660.4279077
44,2022-03-27,-31920432.1298863
44,2022-03-28,-34965007.7193636
44,2022-03-29,-36315427.8959017
44,2022-03-30,-34758157.5986342
44,2022-03-31,-33826663.1133024
44,2022-04-01,-35514751.3147059
44,2022-04-02,-37362342.3338835
44,2022-04-03,-34359430.6620654
44,2022-04-04,-35282030.8565845
44,2022-04-05,-39084878.724037
44,2022-04-06,-30809448.445579
44,2022-04-07,-35694179.742976
44,2022-04-08,-43220337.7481001
44,2022-04-09,-26618289.8993872
44,2022-04-10,-42431557.2842674
44,2022-04-11,-32250244.6673587
44,2022-04-12,-32357182.1145841
44,2022-04-13,-36404472.9620359
44,2022-04-14,-31692914.3022298
44,2022-04-15,-36890251.3143746
44,2022-04-16,-34452634.80146
44,2022-04-17,-37722761.4438411
44,2022-04-18,-35491735.490663
44,2022-04-19,-32126882.3920867
44,2022-04-20,-35990052.1644203
44,2022-04-21,-38739471.1383017
44,2022-04-22,-31687733.5735964
44,2022-04-23,-40161287.4493739
44,2022-04-24,-34781938.2359324
44,2022-04-25,-36626592.828982
44,2022-04-26,-31295282.1497938
44,2022-04-27,-33570353.0479919
44,2022-04-28,-37662534.5131729
44,2022-04-29,-35606990.506121
44,2022-04-30,-32737744.8335231
44,2022-05-01,-35565700.0060028
44,2022-05-02,-34576684.9785671
44,2022-05-03,-37637083.3213503
44,2022-05-04,-35652381.5050103
44,2022-05-05,-37921114.9921755
44,2022-05-06,-31811971.3771492
44,2022-05-07,-34340293.1090647
44,2022-05-08,-44262661.5384526
44,2022-05-09,-27099466.0904349
44,2022-05-10,-39086575.5866696
44,2022-05-11,-37451384.6488418
44,2022-05-12,-28559070.2900605
44,2022-05-13,-36929328.9554625
44,2022-05-14,-32386475.5342611
44,2022-05-15,-38613654.4398664
44,2022-05-16,-31104316.5258149
44,2022-05-17,-42180431.3326577
44,2022-05-18,-34423156.2549801
44,2022-05-19,-31552456.8948859
44,2022-05-20,-38010251.9874538
44,2022-05-21,-37047708.0891171
44,2022-05-22,-35045853.3951025
44,2022-05-23,-39892117.5298131
44,2022-05-24,-36672051.7326045
44,2022-05-25,-36611740.0633545
44,2022-05-26,-29975708.1350484
44,2022-05-27,-35705867.3352398
44,2022-05-28,-37313767.9637824
44,2022-05-29,-35298467.0586294
44,2022-05-30,-33170089.9758156
44,2022-05-31,-36564418.7869258
44,2022-06-01,-35344767.9143138
44,2022-06-02,-34560274.003258
44,2022-06-03,-35627594.8648088
44,2022-06-04,-38942563.0018872
44,2022-06-05,-32075004.7715182
44,2022-06-06,-34471893.5632095
44,2022-06-07,-43273473.3012711
44,2022-06-08,-26673315.0751545
44,2022-06-09,-41424414.994872
44,2022-06-10,-32152931.972461
44,2022-06-11,-32821132.623548
44,2022-06-12,-34845600.7386243
44,2022-06-13,-32716367.4694351
44,2022-06-14,-37139662.0214563
44,2022-06-15,-35437152.0261717
44,2022-06-16,-37814786.4542184
44,2022-06-17,-35598900.495339
44,2022-06-18,-31832315.1147753
44,2022-06-19,-38044381.7259166
44,2022-06-20,-36822460.6931633
44,2022-06-21,-31572614.4379113
44,2022-06-22,-41493357.1625824
44,2022-06-23,-34754236.1181074
44,2022-06-24,-38391618.869698
44,2022-06-25,-28732586.9531976
44,2022-06-26,-35604009.0797883
44,2022-06-27,-38185388.4679477
44,2022-06-28,-33614567.2737873
44,2022-06-29,-34896562.3037215
44,2022-06-30,-33156316.2774789
44,2022-07-01,-36210735.1039951
44,2022-07-02,-36128616.205128
44,2022-07-03,-35101905.0943743
44,2022-07-04,-39094351.3761104
44,2022-07-05,-32142474.5548652
44,2022-07-06,-35110575.5848302
44,2022-07-07,-42799547.2647173
44,2022-07-08,-27877518.7104663
44,2022-07-09,-39071192.6883705
44,2022-07-10,-36586545.7709159
44,2022-07-11,-28803889.5712274
44,2022-07-12,-36842660.1080532
44,2022-07-13,-31455806.1001182
44,2022-07-14,-38508164.8195027
44,2022-07-15,-30429217.8690679
44,2022-07-16,-43378608.6073142
44,2022-07-17,-32255078.5931466
44,2022-07-18,-34555227.4558106
44,2022-07-19,-36924161.5013341
44,2022-07-20,-38465865.6437303
44,2022-07-21,-32531932.0914691
44,2022-07-22,-42321013.2578077
44,2022-07-23,-34170709.0589605
44,2022-07-24,-37884580.5472251
44,2022-07-25,-29616956.1402454
44,2022-07-26,-35783912.7172454
44,2022-07-27,-37976048.0536075
44,2022-07-28,-35514963.5306802
44,2022-07-29,-32980030.0144471
44,2022-07-30,-36568683.7105848
44,2022-07-31,-34772090.0627776
44,2022-08-01,-35297328.1085688
44,2022-08-02,-35003038.7097095
44,2022-08-03,-39340442.3583441
44,2022-08-04,-32879991.9172807
44,2022-08-05,-32616153.6715874
44,2022-08-06,-44940325.2853016
44,2022-08-07,-24360027.6036207
44,2022-08-08,-42598073.4041657
44,2022-08-09,-31206344.6958421
44,2022-08-10,-32705984.4641127
44,2022-08-11,-35328404.136447
44,2022-08-12,-31869192.3316753
44,2022-08-13,-37839694.852708
44,2022-08-14,-33452136.5815906
44,2022-08-15,-40000956.4360817
44,2022-08-16,-33813640.9273541
44,2022-08-17,-32938305.9845824
44,2022-08-18,-36846424.7699592
44,2022-08-19,-38153822.7625596
44,2022-08-20,-31521884.3501426
44,2022-08-21,-41898661.1233328
44,2022-08-22,-34408979.6169254
44,2022-08-23,-39968892.6933999
45,2021-01-01,-11796515.4520654
45,2021-01-02,-23631887.267057
45,2021-01-03,-25996336.9039793
45,2021-01-04,-28732144.077113
45,2021-01-05,-30192342.4138292
45,2021-01-06,-31816726.0530072
45,2021-01-07,-21093763.985358
45,2021-01-08,-17466636.8598324
45,2021-01-09,-16320554.0005069
45,2021-01-10,-14268997.6690774
45,2021-01-11,-22959217.2944424
45,2021-01-12,-20355102.259832
45,2021-01-13,-20746885.2479968
45,2021-01-14,-15859109.1508763
45,2021-01-15,-18064425.9387779
45,2021-01-16,-25426030.1380043
45,2021-01-17,-20476188.5927884
45,2021-01-18,-26503842.8628184
45,2021-01-19,-33879388.288509
45,2021-01-20,-31614052.6233148
45,2021-01-21,-27442467.9599534
45,2021-01-22,-29313700.4830566
45,2021-01-23,-26190183.5196336
45,2021-01-24,-25568437.3984104
45,2021-01-25,-24928217.4833377
45,2021-01-26,-21173019.5277835
45,2021-01-27,-23058904.8755347
45,2021-01-28,-23065260.9545478
45,2021-01-29,-23982762.1750422
45,2021-01-30,-9192867.22423751
45,2021-01-31,710416.083462067
45,2021-02-01,-9585110.62468043
45,2021-02-02,-17190632.8797471
45,2021-02-03,-23517070.2504234
45,2021-02-04,-32794620.3430212
45,2021-02-05,-29242148.6435528
45,2021-02-06,-34191801.1982427
45,2021-02-07,-32463578.1933276
45,2021-02-08,-36688993.6652639
45,2021-02-09,-26900775.6982029
45,2021-02-10,-25323355.7130603
45,2021-02-11,-27369137.7199486
45,2021-02-12,-21202115.5017876
45,2021-02-13,-25894374.7982473
45,2021-02-14,-27437004.7763935
45,2021-02-15,-24025569.0896847
45,2021-02-16,-20757686.1413352
45,2021-02-17,-19272497.9605616
45,2021-02-18,-16808156.9902496
45,2021-02-19,-29054711.2212259
45,2021-02-20,-25140130.9563193
45,2021-02-21,-24519796.3171638
45,2021-02-22,-23848769.7315727
45,2021-02-23,-23906978.0669379
45,2021-02-24,-20359644.3904883
45,2021-02-25,-21970894.6945527
45,2021-02-26,-31114539.3472934
45,2021-02-27,-27301866.9370829
45,2021-02-28,-20816949.4186474
45,2021-03-01,-10785544.1225919
45,2021-03-02,-19489799.9469492
45,2021-03-03,-37208541.7353351
45,2021-03-04,-37365187.0559445
45,2021-03-05,-25523421.4438112
45,2021-03-06,-24400236.0971305
45,2021-03-07,-19723999.6624518
45,2021-03-08,-26894750.6852175
45,2021-03-09,-25766529.895335
45,2021-03-10,-25581711.4411773
45,2021-03-11,-23761776.675085
45,2021-03-12,-21651068.2002792
45,2021-03-13,-19046251.5870356
45,2021-03-14,-22202891.2801477
45,2021-03-15,-27207805.3874837
45,2021-03-16,-26066586.139146
45,2021-03-17,-18640179.4605058
45,2021-03-18,-16535156.9833553
45,2021-03-19,-24267359.0452923
45,2021-03-20,-28258642.8007568
45,2021-03-21,-26249697.4955902
45,2021-03-22,-26080310.9612541
45,2021-03-23,-28184158.6117359
45,2021-03-24,-25484762.1312684
45,2021-03-25,-34099167.2217384
45,2021-03-26,-35135909.330761
45,2021-03-27,-27397843.5436909
45,2021-03-28,-26454575.4401664
45,2021-03-29,-23669824.7901034
45,2021-03-30,-13023491.4023507
45,2021-03-31,-7940606.62609754
45,2021-04-01,-19068855.8108102
45,2021-04-02,-33556741.4443079
45,2021-04-03,-30092071.066061
45,2021-04-04,-43651556.3789597
45,2021-04-05,-28437448.1129907
45,2021-04-06,-26625118.886873
45,2021-04-07,-30383211.9921713
45,2021-04-08,-27877259.3811614
45,2021-04-09,-22183020.9855803
45,2021-04-10,-23873434.6359228
45,2021-04-11,-24667434.5984295
45,2021-04-12,-27537651.3416449
45,2021-04-13,-35412342.9805181
45,2021-04-14,-28300449.0127707
45,2021-04-15,-36703987.5668534
45,2021-04-16,-34754863.6162612
45,2021-04-17,-31601425.0301731
45,2021-04-18,-31718962.2889157
45,2021-04-19,-31140600.5583562
45,2021-04-20,-24128616.5912034
45,2021-04-21,-19762507.6012214
45,2021-04-22,-21454870.9441456
45,2021-04-23,-31781188.5087944
45,2021-04-24,-29576805.8995226
45,2021-04-25,-35073762.3030352
45,2021-04-26,-33550188.7696592
45,2021-04-27,-36884517.9693894
45,2021-04-28,-30993685.6882128
45,2021-04-29,-32974633.0137363
45,2021-04-30,-28073362.5496538
45,2021-05-01,-24420346.4977403
45,2021-05-02,-24696502.9215627
45,2021-05-03,-28328849.2081611
45,2021-05-04,-31596771.3906619
45,2021-05-05,-35225138.1256892
45,2021-05-06,-23190837.0255384
45,2021-05-07,-21057705.2087392
45,2021-05-08,-31082313.3528779
45,2021-05-09,-26883333.9754922
45,2021-05-10,-31838675.1657913
45,2021-05-11,-34542984.9238273
45,2021-05-12,-22745344.6415396
45,2021-05-13,-26025691.0303071
45,2021-05-14,-29337368.1075438
45,2021-05-15,-30319976.6992429
45,2021-05-16,-30676128.1202152
45,2021-05-17,-24631982.7750366
45,2021-05-18,-24849068.0022441
45,2021-05-19,-20345857.6997193
45,2021-05-20,-10830709.9756115
45,2021-05-21,-11870437.839057
45,2021-05-22,-29172002.6193492
45,2021-05-23,-38864103.5604565
45,2021-05-24,-34729287.6461436
45,2021-05-25,-29952254.992998
45,2021-05-26,-27161608.1545407
45,2021-05-27,-29873801.8929054
45,2021-05-28,-35179930.9890954
45,2021-05-29,-31774386.631547
45,2021-05-30,-25314842.0390974
45,2021-05-31,-27771603.9570026
45,2021-06-01,-26636226.3146262
45,2021-06-02,-21498923.5005163
45,2021-06-03,-31221255.5241224
45,2021-06-04,-28290998.8235581
45,2021-06-05,-27193631.9469855
45,2021-06-06,-27417564.839113
45,2021-06-07,-28723879.286224
45,2021-06-08,-28489029.1834786
45,2021-06-09,-31597925.3747055
45,2021-06-10,-31152842.6459134
45,2021-06-11,-31355239.4782438
45,2021-06-12,-27445013.4220106
45,2021-06-13,-34008621.3468218
45,2021-06-14,-32501590.6562047
45,2021-06-15,-32564463.5140485
45,2021-06-16,-24486794.441169
45,2021-06-17,-19583086.2081613
45,2021-06-18,-22467916.2276434
45,2021-06-19,-18654758.1365805
45,2021-06-20,-30494170.1608431
45,2021-06-21,-28291370.3201379
45,2021-06-22,-24459489.7975258
45,2021-06-23,-27345981.8728507
45,2021-06-24,-27811500.0299788
45,2021-06-25,-27605564.8014235
45,2021-06-26,-25408903.2003814
45,2021-06-27,-22201148.5859101
45,2021-06-28,-32117541.3807972
45,2021-06-29,-26757661.5657232
45,2021-06-30,-26789472.2181624
45,2021-07-01,-20900228.3758393
45,2021-07-02,-22530679.8497351
45,2021-07-03,-24285462.1131614
45,2021-07-04,-29533699.9124581
45,2021-07-05,-26839565.845676
45,2021-07-06,-24560946.2709386
45,2021-07-07,-22892055.4498134
45,2021-07-08,-31222127.3849242
45,2021-07-09,-30216072.2758592
45,2021-07-10,-20820337.3295815
45,2021-07-11,-22061456.6580703
45,2021-07-12,-21759050.301238
45,2021-07-13,-27732535.0657186
45,2021-07-14,-20772107.3858359
45,2021-07-15,-18435508.3425839
45,2021-07-16,-20342491.7684417
45,2021-07-17,-21944666.6616008
45,2021-07-18,-23689830.0087353
45,2021-07-19,-27626661.9913553
45,2021-07-20,-24484031.2936093
45,2021-07-21,-18016941.687191
45,2021-07-22,-21417670.607007
45,2021-07-23,-21454683.5129255
45,2021-07-24,-29319211.9487199
45,2021-07-25,-24527645.2273862
45,2021-07-26,-30733758.3357996
45,2021-07-27,-25163831.3313565
45,2021-07-28,-26212135.955671
45,2021-07-29,-31099795.8476325
45,2021-07-30,-30648228.9249229
45,2021-07-31,-24582236.7770813
45,2021-08-01,-25808203.5875551
45,2021-08-02,-15620272.3349757
45,2021-08-03,-12534201.6104394
45,2021-08-04,-19901743.4955646
45,2021-08-05,-28344071.0916136
45,2021-08-06,-30113940.6395073
45,2021-08-07,-30461664.6992945
45,2021-08-08,-33143076.8132851
45,2021-08-09,-32944734.6144441
45,2021-08-10,-34548357.6407928
45,2021-08-11,-32807118.6989498
45,2021-08-12,-30291642.1253836
45,2021-08-13,-27825763.3337447
45,2021-08-14,-31011814.8879413
45,2021-08-15,-33872152.9465322
45,2021-08-16,-32032441.0660872
45,2021-08-17,-33209067.0170364
45,2021-08-18,-18635008.8351367
45,2021-08-19,-9956529.52122528
45,2021-08-20,-17569289.578648
45,2021-08-21,-17940119.1521969
45,2021-08-22,-25547312.85519
45,2021-08-23,-21011226.5583001
45,2021-08-24,-25375766.9108007
45,2021-08-25,-33422248.2528635
45,2021-08-26,-32068455.3509815
45,2021-08-27,-36101279.5251038
45,2021-08-28,-33861215.7626776
45,2021-08-29,-25251298.1019635
45,2021-08-30,-11674180.6645039
45,2021-08-31,-16324847.6248441
45,2021-09-01,-19833089.2472858
45,2021-09-02,-19245824.3532961
45,2021-09-03,-19704706.008501
45,2021-09-04,-27221312.4079474
45,2021-09-05,-27585832.0090184
45,2021-09-06,-27049919.9485775
45,2021-09-07,-31632845.3411408
45,2021-09-08,-27246837.6819915
45,2021-09-09,-15492942.2463337
45,2021-09-10,-18468389.6604866
45,2021-09-11,-25176315.4619014
45,2021-09-12,-20852629.2897497
45,2021-09-13,-16337696.8878357
45,2021-09-14,-20503917.7511586
45,2021-09-15,-27129445.487334
45,2021-09-16,-23364755.5936649
45,2021-09-17,-19303338.1302152
45,2021-09-18,-25308807.4941344
45,2021-09-19,-25197537.7850672
45,2021-09-20,-18596891.6787213
45,2021-09-21,-26883084.1178404
45,2021-09-22,-22982828.791943
45,2021-09-23,-27798365.0629791
45,2021-09-24,-33262915.6449921
45,2021-09-25,-25964905.9806721
45,2021-09-26,-29403430.3156393
45,2021-09-27,-28208702.2941719
45,2021-09-28,-24568958.4423533
45,2021-09-29,-23719999.4534112
45,2021-09-30,-20727099.8372055
45,2021-10-01,-26307363.6057131
45,2021-10-02,-31947244.8231324
45,2021-10-03,-25006863.6101269
45,2021-10-04,-26811788.3023291
45,2021-10-05,-31417716.6094939
45,2021-10-06,-30274509.795738
45,2021-10-07,-28230758.8848767
45,2021-10-08,-38961096.2331505
45,2021-10-09,-40224771.047028
45,2021-10-10,-37435529.7767269
45,2021-10-11,-28323298.388011
45,2021-10-12,-46297538.5120707
45,2021-10-13,-38280719.0215651
45,2021-10-14,-28293920.7916745
45,2021-10-15,-30279899.7973272
45,2021-10-16,-28339194.0730211
45,2021-10-17,-28941659.5135956
45,2021-10-18,-31622627.4143588
45,2021-10-19,-25095412.0085311
45,2021-10-20,-20611933.3498507
45,2021-10-21,-29748251.5361441
45,2021-10-22,-23678597.6576891
45,2021-10-23,-28352624.4652674
45,2021-10-24,-27633287.5658342
45,2021-10-25,-28012950.8749
45,2021-10-26,-28054965.5200703
45,2021-10-27,-36726556.883994
45,2021-10-28,-43746985.7263431
45,2021-10-29,-42394162.0464104
45,2021-10-30,-38175229.8213695
45,2021-10-31,-34650845.0831969
45,2021-11-01,-33172200.7546106
45,2021-11-02,-31602604.5754851
45,2021-11-03,-31520606.9138455
45,2021-11-04,-34820075.8087807
45,2021-11-05,-43146894.6926965
45,2021-11-06,-29059985.8791663
45,2021-11-07,-16092083.5987586
45,2021-11-08,-26215295.5178139
45,2021-11-09,-28976408.7459332
45,2021-11-10,-22242707.2099215
45,2021-11-11,-32131116.2094069
45,2021-11-12,-23084674.2702316
45,2021-11-13,-27672766.7269421
45,2021-11-14,-32303423.1299703
45,2021-11-15,-30266991.836843
45,2021-11-16,-25597560.2678896
45,2021-11-17,-33184900.3781925
45,2021-11-18,-26323396.3991852
45,2021-11-19,-20514175.1666557
45,2021-11-20,-26405343.4071938
45,2021-11-21,-16001061.7517945
45,2021-11-22,-18955553.209746
45,2021-11-23,-26046240.4787464
45,2021-11-24,-31153574.6874982
45,2021-11-25,-29708052.3592687
45,2021-11-26,-29160131.8539839
45,2021-11-27,-27716521.7128964
45,2021-11-28,-34775346.1497913
45,2021-11-29,-32060806.0788264
45,2021-11-30,-38154762.5282858
45,2021-12-01,-26491932.1784665
45,2021-12-02,-25194504.2245196
45,2021-12-03,-16652728.4580267
45,2021-12-04,-28517372.193725
45,2021-12-05,-28793364.4108038
45,2021-12-06,-20405820.3303785
45,2021-12-07,-32440792.343151
45,2021-12-08,-24943714.1456793
45,2021-12-09,-25547701.2406535
45,2021-12-10,-28519861.2274315
45,2021-12-11,-24335075.3064734
45,2021-12-12,-24237173.6013095
45,2021-12-13,-21672644.2766464
45,2021-12-14,-20554755.4959387
45,2021-12-15,-27649548.5604735
45,2021-12-16,-30916175.5195272
45,2021-12-17,-33681100.6494997
45,2021-12-18,-32095400.5899028
45,2021-12-19,-37099744.2262009
45,2021-12-20,-35978649.1879057
45,2021-12-21,-32302721.8594943
45,2021-12-22,-36448669.8679018
45,2021-12-23,-28045988.1459548
45,2021-12-24,-21155697.6963847
45,2021-12-25,-29958284.3517923
45,2021-12-26,-39751032.1232717
45,2021-12-27,-49049945.9613291
45,2021-12-28,-40062761.7306623
45,2021-12-29,-32198019.2363135
45,2021-12-30,-26459210.7925884
45,2021-12-31,-26501739.7377307
45,2022-01-01,-24614604.4230711
45,2022-01-02,-23068905.7368756
45,2022-01-03,-22057205.7739159
45,2022-01-04,-29067377.1441238
45,2022-01-05,-30155904.4919083
45,2022-01-06,-29229429.458011
45,2022-01-07,-18424363.7509006
45,2022-01-08,-22199073.6878868
45,2022-01-09,-13273797.6940346
45,2022-01-10,-15503742.0664175
45,2022-01-11,-18694247.932293
45,2022-01-12,-20703363.4546303
45,2022-01-13,-25982956.0632214
45,2022-01-14,-18138465.5445079
45,2022-01-15,-24006383.2817132
45,2022-01-16,-13090868.9686728
45,2022-01-17,-21868645.9774387
45,2022-01-18,-19948789.0563072
45,2022-01-19,-15542098.5173647
45,2022-01-20,-29525639.6528331
45,2022-01-21,-27079175.5703733
45,2022-01-22,-21397535.5448742
45,2022-01-23,-25800527.525177
45,2022-01-24,-35591478.0267379
45,2022-01-25,-36111055.789468
45,2022-01-26,-25410217.1866681
45,2022-01-27,-22650429.9225371
45,2022-01-28,-25046654.1097457
45,2022-01-29,-24538211.6394975
45,2022-01-30,-31730195.7378216
45,2022-01-31,-34492549.2520495
45,2022-02-01,-32834131.1313445
45,2022-02-02,-39020864.6139329
45,2022-02-03,-41836599.2418124
45,2022-02-04,-24595385.23508
45,2022-02-05,-23756937.4119378
45,2022-02-06,-32255529.870521
45,2022-02-07,-26129143.970978
45,2022-02-08,-25852527.9477388
45,2022-02-09,-22766464.7016842
45,2022-02-10,-21541058.8578943
45,2022-02-11,-26879075.9836107
45,2022-02-12,-31714125.0392287
45,2022-02-13,-26202085.1059224
45,2022-02-14,-28571362.6952435
45,2022-02-15,-24372022.5103775
45,2022-02-16,-20798854.594251
45,2022-02-17,-26991502.336223
45,2022-02-18,-27116977.463471
45,2022-02-19,-24934049.1902915
45,2022-02-20,-26213593.7450022
45,2022-02-21,-16199036.6370368
45,2022-02-22,-11682161.2849064
45,2022-02-23,-19164668.5866887
45,2022-02-24,-15986851.1531382
45,2022-02-25,-22853320.6068118
45,2022-02-26,-24827032.1198096
45,2022-02-27,-30511276.9169154
45,2022-02-28,-38691621.7483296
45,2022-03-01,-25380724.5987441
45,2022-03-02,-24241751.4208086
45,2022-03-03,-24701071.6899149
45,2022-03-04,-18610700.4864329
45,2022-03-05,-35923464.4320038
45,2022-03-06,-29713294.7272884
45,2022-03-07,-20557015.8610422
45,2022-03-08,-24029808.3690076
45,2022-03-09,-25160961.7993053
45,2022-03-10,-21468393.0402892
45,2022-03-11,-15023504.3873654
45,2022-03-12,-15135381.8403058
45,2022-03-13,-17304743.0967491
45,2022-03-14,-31149970.0062538
45,2022-03-15,-38073673.4661222
