"","suc","fechas","flujo_efe"
"27247",46,2021-09-04,639676054.915707
"27248",46,2021-09-05,648694517.036461
"27249",46,2021-09-06,648054833.689776
"27250",46,2021-09-07,651154437.698569
"27251",46,2021-09-08,650082904.92318
"27252",46,2021-09-09,647244675.934387
"27253",46,2021-09-10,635022641.896255
"27254",46,2021-09-11,626164431.898575
"27255",46,2021-09-12,622992274.286364
"27256",46,2021-09-13,623583871.84469
"27257",46,2021-09-14,621672596.276247
"27258",46,2021-09-15,619146546.211413
"27259",46,2021-09-16,611205033.721185
"27260",46,2021-09-17,604398476.620521
"27261",46,2021-09-18,604661669.845511
"27262",46,2021-09-19,614362288.737449
"27263",46,2021-09-20,626429010.690626
"27264",46,2021-09-21,633710002.158994
"27265",46,2021-09-22,643714375.776667
"27266",46,2021-09-23,653774217.347021
"27267",46,2021-09-24,657401022.583655
"27268",46,2021-09-25,662611098.003219
"27269",46,2021-09-26,668362701.940483
"27270",46,2021-09-27,679526447.994235
"27271",46,2021-09-28,680015162.019374
"27272",46,2021-09-29,686072400.916094
"27273",46,2021-09-30,688797022.390446
"27274",46,2021-10-01,685181264.790163
"27275",46,2021-10-02,679857345.355978
"27276",46,2021-10-03,675001776.973111
"27277",46,2021-10-04,669581951.646996
"27278",46,2021-10-05,657628364.201769
"27279",46,2021-10-06,646837715.823894
"27280",46,2021-10-07,635726323.260273
"27281",46,2021-10-08,626322667.036781
"27282",46,2021-10-09,619123129.928489
"27283",46,2021-10-10,607933481.366581
"27284",46,2021-10-11,598684283.890181
"27285",46,2021-10-12,589970959.493801
"27286",46,2021-10-13,580490297.726046
"27287",46,2021-10-14,574124818.207528
"27288",46,2021-10-15,569909860.350537
"27289",46,2021-10-16,573069264.025093
"27290",46,2021-10-17,575910690.717993
"27291",46,2021-10-18,580674787.615983
"27292",46,2021-10-19,578335336.71329
"27293",46,2021-10-20,577269380.975079
"27294",46,2021-10-21,578487825.569729
"27295",46,2021-10-22,582928927.857612
"27296",46,2021-10-23,587788958.411724
"27297",46,2021-10-24,592494943.794914
"27298",46,2021-10-25,596645566.413613
"27299",46,2021-10-26,595288548.02957
"27300",46,2021-10-27,592514774.391852
"27301",46,2021-10-28,587664305.532338
"27302",46,2021-10-29,575185091.227203
"27303",46,2021-10-30,562604547.394182
"27304",46,2021-10-31,550037524.917696
"27305",46,2021-11-01,542579877.146597
"27306",46,2021-11-02,543076297.861143
"27307",46,2021-11-03,542396959.721725
"27308",46,2021-11-04,535139710.722922
"27309",46,2021-11-05,529178212.280681
"27310",46,2021-11-06,523757401.436204
"27311",46,2021-11-07,523440280.589129
"27312",46,2021-11-08,524830354.980714
"27313",46,2021-11-09,525829946.239225
"27314",46,2021-11-10,530790376.975762
"27315",46,2021-11-11,533413331.161735
"27316",46,2021-11-12,537194388.84897
"27317",46,2021-11-13,542095620.608278
"27318",46,2021-11-14,542207404.657264
"27319",46,2021-11-15,553129448.1985
"27320",46,2021-11-16,563754895.425784
"27321",46,2021-11-17,569869970.321227
"27322",46,2021-11-18,572401649.62842
"27323",46,2021-11-19,573357985.910023
"27324",46,2021-11-20,576292517.726878
"27325",46,2021-11-21,585083725.124093
"27326",46,2021-11-22,594228864.946823
"27327",46,2021-11-23,605563750.865716
"27328",46,2021-11-24,619062778.954775
"27329",46,2021-11-25,626905401.286052
"27330",46,2021-11-26,639779200.766884
"27331",46,2021-11-27,650283443.438838
"27332",46,2021-11-28,656947671.691154
"27333",46,2021-11-29,662932565.252539
"27334",46,2021-11-30,674423936.463641
"27335",46,2021-12-01,679438728.30824
"27336",46,2021-12-02,683530952.397748
"27337",46,2021-12-03,679881295.072375
"27338",46,2021-12-04,673501854.470023
"27339",46,2021-12-05,676533204.752162
"27340",46,2021-12-06,676900460.415456
"27341",46,2021-12-07,669680773.290461
"27342",46,2021-12-08,659358824.369862
"27343",46,2021-12-09,653454656.447212
"27344",46,2021-12-10,656858684.640814
"27345",46,2021-12-11,661021072.156212
"27346",46,2021-12-12,663694694.628666
"27347",46,2021-12-13,676305407.2879
"27348",46,2021-12-14,684941924.855872
"27349",46,2021-12-15,693336085.362135
"27350",46,2021-12-16,702208629.508708
"27351",46,2021-12-17,708496792.115492
"27352",46,2021-12-18,714301571.946385
"27353",46,2021-12-19,719492873.379657
"27354",46,2021-12-20,723175783.182492
"27355",46,2021-12-21,727527732.95761
"27356",46,2021-12-22,727967881.815673
"27357",46,2021-12-23,723048129.302849
"27358",46,2021-12-24,721725764.708047
"27359",46,2021-12-25,716746739.766088
"27360",46,2021-12-26,715239836.406271
"27361",46,2021-12-27,712855907.561807
"27362",46,2021-12-28,718722209.844831
"27363",46,2021-12-29,716821552.513363
"27364",46,2021-12-30,716291004.812603
"27365",46,2021-12-31,716305991.521953
"27366",46,2022-01-01,714888540.238268
"27367",46,2022-01-02,708875092.506918
"27368",46,2022-01-03,699037210.167215
"27369",46,2022-01-04,689216448.848838
"27370",46,2022-01-05,681899086.544782
"27371",46,2022-01-06,670593450.964625
"27372",46,2022-01-07,661419628.023567
"27373",46,2022-01-08,660272648.366094
"27374",46,2022-01-09,662661069.850055
"27375",46,2022-01-10,668744170.991393
"27376",46,2022-01-11,675881342.553535
"27377",46,2022-01-12,682894868.430034
"27378",46,2022-01-13,686198898.84411
"27379",46,2022-01-14,689962464.097312
"27380",46,2022-01-15,694388855.872634
"27381",46,2022-01-16,697347654.903726
"27382",46,2022-01-17,696783911.924606
"27383",46,2022-01-18,695892040.012775
"27384",46,2022-01-19,697054060.085194
"27385",46,2022-01-20,694948326.721525
"27386",46,2022-01-21,692552478.473868
"27387",46,2022-01-22,688839855.766622
"27388",46,2022-01-23,693802552.262188
"27389",46,2022-01-24,692225405.49998
"27390",46,2022-01-25,693235816.631577
"27391",46,2022-01-26,694054393.963024
"27392",46,2022-01-27,696081383.291605
"27393",46,2022-01-28,698653644.498393
"27394",46,2022-01-29,704731416.890162
"27395",46,2022-01-30,715090846.163028
"27396",46,2022-01-31,724302180.504881
"27397",46,2022-02-01,731099817.718541
"27398",46,2022-02-02,736799459.732879
"27399",46,2022-02-03,740240665.954126
"27400",46,2022-02-04,744510551.414137
"27401",46,2022-02-05,747651184.778483
"27402",46,2022-02-06,749512092.206103
"27403",46,2022-02-07,752652675.713076
"27404",46,2022-02-08,750059766.080881
"27405",46,2022-02-09,745605826.31982
"27406",46,2022-02-10,739738744.281411
"27407",46,2022-02-11,728033415.523207
"27408",46,2022-02-12,717677115.721919
"27409",46,2022-02-13,711571922.832455
"27410",46,2022-02-14,713571340.186592
"27411",46,2022-02-15,715441188.866636
"27412",46,2022-02-16,713153729.674072
"27413",46,2022-02-17,716356615.836976
"27414",46,2022-02-18,725213532.075428
"27415",46,2022-02-19,717791783.679008
"27416",46,2022-02-20,707530335.087376
"27417",46,2022-02-21,699085535.435717
"27418",46,2022-02-22,694154111.626303
"27419",46,2022-02-23,693069523.182455
"27420",46,2022-02-24,698192971.166333
"27421",46,2022-02-25,700391410.511906
"27422",46,2022-02-26,702017271.83374
"27423",46,2022-02-27,708454778.678181
"27424",46,2022-02-28,729544665.429487
"27425",46,2022-03-01,754910223.771038
"27426",46,2022-03-02,780649443.705192
"27427",46,2022-03-03,803900172.880623
"27428",46,2022-03-04,816193703.243992
"27429",46,2022-03-05,826632862.558551
"27430",46,2022-03-06,838464790.16437
"27431",46,2022-03-07,854969040.131857
"27432",46,2022-03-08,865441783.052095
"27433",46,2022-03-09,872651332.622428
"27434",46,2022-03-10,879014541.945972
"27435",46,2022-03-11,888563329.10932
"27436",46,2022-03-12,891551386.447282
"27437",46,2022-03-13,893464694.729132
"27438",46,2022-03-14,896671151.377993
"27439",46,2022-03-15,895770714.632143
"27440",46,2022-03-16,896769509.676813
"27441",46,2022-03-17,899749030.319026
"27442",46,2022-03-18,903893022.331003
"27443",46,2022-03-19,914197612.91542
"27444",46,2022-03-20,921440552.864615
"27445",46,2022-03-21,924669864.269472
"27446",46,2022-03-22,921300764.849703
"27447",46,2022-03-23,916170641.177007
"27448",46,2022-03-24,918104710.415656
"27449",46,2022-03-25,913364285.942537
"27450",46,2022-03-26,905209425.117424
"27451",46,2022-03-27,905332172.854882
"27452",46,2022-03-28,911180173.654359
"27453",46,2022-03-29,918347094.623767
"27454",46,2022-03-30,925408651.547198
"27455",46,2022-03-31,937960439.241621
"27456",46,2022-04-01,955002814.046196
"27457",46,2022-04-02,978625670.644064
"27458",46,2022-04-03,996859810.054081
"27459",46,2022-04-04,1010213913.53937
"27460",46,2022-04-05,1020349341.83771
"27461",46,2022-04-06,1029079200.39797
"27462",46,2022-04-07,1046210548.33324
"27463",46,2022-04-08,1057746039.07955
"27464",46,2022-04-09,1065445153.39989
"27465",46,2022-04-10,1080385229.05168
"27466",46,2022-04-11,1094151081.3394
"27467",46,2022-04-12,1103900811.92344
"27468",46,2022-04-13,1109922641.33403
"27469",46,2022-04-14,1111757769.20413
"27470",46,2022-04-15,1106303938.66354
"27471",46,2022-04-16,1096660171.80606
"27472",46,2022-04-17,1078465836.23931
"27473",46,2022-04-18,1065232086.80207
"27474",46,2022-04-19,1059769499.1064
"27475",46,2022-04-20,1058258477.68339
"27476",46,2022-04-21,1053634936.3021
"27477",46,2022-04-22,1052995837.06839
"27478",46,2022-04-23,1057978555.55312
"27479",46,2022-04-24,1058821269.4343
"27480",46,2022-04-25,1054035802.14759
"27481",46,2022-04-26,1051087871.35667
"27482",46,2022-04-27,1050525580.49536
"27483",46,2022-04-28,1049754576.46119
"27484",46,2022-04-29,1050356262.00736
"27485",46,2022-04-30,1044372323.82085
"27486",46,2022-05-01,1040277931.91497
"27487",46,2022-05-02,1043976856.58516
"27488",46,2022-05-03,1040774392.32855
"27489",46,2022-05-04,1039082425.05443
"27490",46,2022-05-05,1035746596.02408
"27491",46,2022-05-06,1031567855.75175
"27492",46,2022-05-07,1023015483.30844
"27493",46,2022-05-08,1013776713.09497
"27494",46,2022-05-09,1003298644.51593
"27495",46,2022-05-10,991261356.267094
"27496",46,2022-05-11,982979124.371171
"27497",46,2022-05-12,978276164.540401
"27498",46,2022-05-13,976286905.487462
"27499",46,2022-05-14,969968721.261552
"27500",46,2022-05-15,963742206.044267
"27501",46,2022-05-16,964838085.403314
"27502",46,2022-05-17,962142146.716188
"27503",46,2022-05-18,958325491.259682
"27504",46,2022-05-19,958698770.387845
"27505",46,2022-05-20,963294817.583873
"27506",46,2022-05-21,971472777.930742
"27507",46,2022-05-22,968874644.722831
"27508",46,2022-05-23,968864325.016881
"27509",46,2022-05-24,963435700.43711
"27510",46,2022-05-25,956243562.326752
"27511",46,2022-05-26,948642508.957292
"27512",46,2022-05-27,940526240.930528
"27513",46,2022-05-28,933788536.363415
"27514",46,2022-05-29,929342438.399904
"27515",46,2022-05-30,929359007.431135
"27516",46,2022-05-31,925714042.064119
"27517",46,2022-06-01,927418180.512446
"27518",46,2022-06-02,934080590.737851
"27519",46,2022-06-03,937599849.125588
"27520",46,2022-06-04,943393515.826691
"27521",46,2022-06-05,944618286.847606
"27522",46,2022-06-06,950025432.181293
"27523",46,2022-06-07,952366571.953188
"27524",46,2022-06-08,961995627.718169
"27525",46,2022-06-09,973505686.694729
"27526",46,2022-06-10,978038315.401378
"27527",46,2022-06-11,984708349.611219
"27528",46,2022-06-12,989123674.311032
"27529",46,2022-06-13,994825138.229177
"27530",46,2022-06-14,1003211116.22977
"27531",46,2022-06-15,1012866040.01137
"27532",46,2022-06-16,1020083653.14332
"27533",46,2022-06-17,1021437517.56099
"27534",46,2022-06-18,1032323657.02711
"27535",46,2022-06-19,1043384242.92331
"27536",46,2022-06-20,1050567039.87213
"27537",46,2022-06-21,1057846753.60697
"27538",46,2022-06-22,1054194600.91458
"27539",46,2022-06-23,1052383608.85673
"27540",46,2022-06-24,1045504542.29977
"27541",46,2022-06-25,1043194326.72333
"27542",46,2022-06-26,1038831213.62411
"27543",46,2022-06-27,1036429970.19402
"27544",46,2022-06-28,1037266994.95231
"27545",46,2022-06-29,1040706843.24136
"27546",46,2022-06-30,1034816885.61456
"27547",46,2022-07-01,1037412833.34916
"27548",46,2022-07-02,1049298168.36373
"27549",46,2022-07-03,1058833965.61035
"27550",46,2022-07-04,1072704002.87984
"27551",46,2022-07-05,1084925250.02025
"27552",46,2022-07-06,1092781988.8933
"27553",46,2022-07-07,1092168148.63264
"27554",46,2022-07-08,1094916564.27837
"27555",46,2022-07-09,1094414888.58672
"27556",46,2022-07-10,1097549699.89707
"27557",46,2022-07-11,1100120544.76221
"27558",46,2022-07-12,1099693095.61783
"27559",46,2022-07-13,1097403544.61016
"27560",46,2022-07-14,1097484503.10442
"27561",46,2022-07-15,1099757699.5321
"27562",46,2022-07-16,1097245248.42667
"27563",46,2022-07-17,1095236279.37158
"27564",46,2022-07-18,1090852988.75006
"27565",46,2022-07-19,1084309524.73582
"27566",46,2022-07-20,1083577968.56485
"27567",46,2022-07-21,1092515452.85643
"27568",46,2022-07-22,1097131793.70624
"27569",46,2022-07-23,1103164954.06693
"27570",46,2022-07-24,1098447362.76005
"27571",46,2022-07-25,1087330579.90649
"27572",46,2022-07-26,1081885581.64482
"27573",46,2022-07-27,1076017399.5694
"27574",46,2022-07-28,1070278557.23752
"27575",46,2022-07-29,1068329686.40194
"27576",46,2022-07-30,1064297686.9318
"27577",46,2022-07-31,1056074987.38437
"27578",46,2022-08-01,1055697320.13337
"27579",46,2022-08-02,1055258897.1118
"27580",46,2022-08-03,1051767797.61122
"27581",46,2022-08-04,1049885512.58132
"27582",46,2022-08-05,1048681583.6375
"27583",46,2022-08-06,1040737589.73371
"27584",46,2022-08-07,1035243681.79046
"27585",46,2022-08-08,1039028320.03963
"27586",46,2022-08-09,1043592043.89039
"27587",46,2022-08-10,1048145114.3795
"27588",46,2022-08-11,1053817639.30849
"27589",46,2022-08-12,1052184394.53842
"27590",46,2022-08-13,1051090038.45511
"27591",46,2022-08-14,1050417778.63258
"27592",46,2022-08-15,1044111708.9537
"27593",46,2022-08-16,1047271765.12637
"27594",46,2022-08-17,1056422084.94751
"27595",46,2022-08-18,1060644713.19552
"27596",46,2022-08-19,1068046110.71215
"27597",46,2022-08-20,1083821335.18761
"27598",46,2022-08-21,1089024368.35388
"27599",46,2022-08-22,1091353041.44059
"27600",46,2022-08-23,1092671519.09211
"27601",47,2021-01-01,-81279227.479916
"27602",47,2021-01-02,-80487681.438772
"27603",47,2021-01-03,-83073987.8619487
"27604",47,2021-01-04,-79213262.7868875
"27605",47,2021-01-05,-77711578.5215285
"27606",47,2021-01-06,-76753529.9510249
"27607",47,2021-01-07,-75030060.0926664
"27608",47,2021-01-08,-75082910.6538676
"27609",47,2021-01-09,-73163286.4714178
"27610",47,2021-01-10,-76734912.7543175
"27611",47,2021-01-11,-76295192.539656
"27612",47,2021-01-12,-73877367.3058082
"27613",47,2021-01-13,-75228074.9411937
"27614",47,2021-01-14,-76236992.854887
"27615",47,2021-01-15,-78298693.1557184
"27616",47,2021-01-16,-78237023.7940492
"27617",47,2021-01-17,-80106715.960933
"27618",47,2021-01-18,-79960457.7251481
"27619",47,2021-01-19,-80422147.4319966
"27620",47,2021-01-20,-79463329.1303013
"27621",47,2021-01-21,-78243757.0489122
"27622",47,2021-01-22,-78964257.5086813
"27623",47,2021-01-23,-76430557.4439315
"27624",47,2021-01-24,-73400256.1096012
"27625",47,2021-01-25,-74830079.3071592
"27626",47,2021-01-26,-74752008.4945006
"27627",47,2021-01-27,-75810904.4213107
"27628",47,2021-01-28,-74303354.7473676
"27629",47,2021-01-29,-76342159.4859519
"27630",47,2021-01-30,-78008355.1537568
"27631",47,2021-01-31,-79652630.3543622
"27632",47,2021-02-01,-84698610.1694998
"27633",47,2021-02-02,-85308422.404085
"27634",47,2021-02-03,-85682027.7082747
"27635",47,2021-02-04,-81233992.7346608
"27636",47,2021-02-05,-80529482.0270843
"27637",47,2021-02-06,-80036512.6308564
"27638",47,2021-02-07,-77992177.551461
"27639",47,2021-02-08,-77956228.8072233
"27640",47,2021-02-09,-75744148.4424914
"27641",47,2021-02-10,-76362481.1832866
"27642",47,2021-02-11,-77498337.9841641
"27643",47,2021-02-12,-76729986.4498571
"27644",47,2021-02-13,-79450747.0148765
"27645",47,2021-02-14,-78255936.481397
"27646",47,2021-02-15,-76534884.0646862
"27647",47,2021-02-16,-71852560.2142012
"27648",47,2021-02-17,-69610054.6064034
"27649",47,2021-02-18,-66668359.0143407
"27650",47,2021-02-19,-66215931.5770682
"27651",47,2021-02-20,-64471651.2641746
"27652",47,2021-02-21,-64603149.5465134
"27653",47,2021-02-22,-68427657.6792336
"27654",47,2021-02-23,-69339639.7724475
"27655",47,2021-02-24,-68973853.9786626
"27656",47,2021-02-25,-69594093.360963
"27657",47,2021-02-26,-70664269.6212397
"27658",47,2021-02-27,-67259985.2426081
"27659",47,2021-02-28,-65906361.1606645
"27660",47,2021-03-01,-66076081.594885
"27661",47,2021-03-02,-66649961.1648044
"27662",47,2021-03-03,-66446167.7353896
"27663",47,2021-03-04,-62936944.2265911
"27664",47,2021-03-05,-64037786.4610767
"27665",47,2021-03-06,-70919009.2903795
"27666",47,2021-03-07,-74447044.2728496
"27667",47,2021-03-08,-79328287.6188934
"27668",47,2021-03-09,-83023687.9714137
"27669",47,2021-03-10,-78100713.1457773
"27670",47,2021-03-11,-80647258.4527973
"27671",47,2021-03-12,-77876375.1370906
"27672",47,2021-03-13,-74489477.0458617
"27673",47,2021-03-14,-73200558.7851628
"27674",47,2021-03-15,-73721908.1630127
"27675",47,2021-03-16,-73738317.4402859
"27676",47,2021-03-17,-73579512.4018809
"27677",47,2021-03-18,-76623023.9286637
"27678",47,2021-03-19,-78161257.0946563
"27679",47,2021-03-20,-75653292.6555545
"27680",47,2021-03-21,-77016797.8893233
"27681",47,2021-03-22,-78342068.0194988
"27682",47,2021-03-23,-74835076.1688132
"27683",47,2021-03-24,-74891668.2227897
"27684",47,2021-03-25,-74704501.130043
"27685",47,2021-03-26,-75200646.9520378
"27686",47,2021-03-27,-73108904.9898791
"27687",47,2021-03-28,-70874366.3295832
"27688",47,2021-03-29,-68464446.8568972
"27689",47,2021-03-30,-66133279.7142363
"27690",47,2021-03-31,-63986139.4394632
"27691",47,2021-04-01,-60746288.4368659
"27692",47,2021-04-02,-62896432.2263634
"27693",47,2021-04-03,-66359243.9650901
"27694",47,2021-04-04,-68044104.1484943
"27695",47,2021-04-05,-70347111.022386
"27696",47,2021-04-06,-70194062.8111814
"27697",47,2021-04-07,-68110844.4229872
"27698",47,2021-04-08,-66170394.9802281
"27699",47,2021-04-09,-65261665.9495854
"27700",47,2021-04-10,-58892404.7657427
"27701",47,2021-04-11,-55219380.9722396
"27702",47,2021-04-12,-53827671.1838867
"27703",47,2021-04-13,-55400918.4540695
"27704",47,2021-04-14,-54697450.6310281
"27705",47,2021-04-15,-50897653.8969351
"27706",47,2021-04-16,-52437707.6802354
"27707",47,2021-04-17,-51101512.9794348
"27708",47,2021-04-18,-50755193.8566302
"27709",47,2021-04-19,-49763163.9612576
"27710",47,2021-04-20,-49859167.5960529
"27711",47,2021-04-21,-51116034.6013848
"27712",47,2021-04-22,-54160947.6463303
"27713",47,2021-04-23,-54687503.6770143
"27714",47,2021-04-24,-52132016.4143369
"27715",47,2021-04-25,-53840545.5972419
"27716",47,2021-04-26,-52976189.6126097
"27717",47,2021-04-27,-54042508.1785714
"27718",47,2021-04-28,-54285519.2606585
"27719",47,2021-04-29,-59688513.5459943
"27720",47,2021-04-30,-62974883.8937718
"27721",47,2021-05-01,-62766027.7356325
"27722",47,2021-05-02,-62588571.9585704
"27723",47,2021-05-03,-58516225.2192385
"27724",47,2021-05-04,-56513535.0598737
"27725",47,2021-05-05,-50285705.9543406
"27726",47,2021-05-06,-50839666.8638794
"27727",47,2021-05-07,-51850393.8199794
"27728",47,2021-05-08,-50716800.9051762
"27729",47,2021-05-09,-54772768.2519585
"27730",47,2021-05-10,-58640221.9995418
"27731",47,2021-05-11,-60491958.8008357
"27732",47,2021-05-12,-62033806.9869315
"27733",47,2021-05-13,-58710469.3525124
"27734",47,2021-05-14,-58852425.9298782
"27735",47,2021-05-15,-61256720.0469698
"27736",47,2021-05-16,-61678120.4172753
"27737",47,2021-05-17,-61058511.4524814
"27738",47,2021-05-18,-61456812.7392639
"27739",47,2021-05-19,-61523529.2574135
"27740",47,2021-05-20,-60930833.8055499
"27741",47,2021-05-21,-59949591.2673328
"27742",47,2021-05-22,-60654996.2765166
"27743",47,2021-05-23,-59606520.6608011
"27744",47,2021-05-24,-60500383.5481997
"27745",47,2021-05-25,-58540210.6639141
"27746",47,2021-05-26,-63359542.249809
"27747",47,2021-05-27,-64230509.1099187
"27748",47,2021-05-28,-65288846.1499335
"27749",47,2021-05-29,-62908342.5081508
"27750",47,2021-05-30,-60178168.8265472
"27751",47,2021-05-31,-62329459.6776614
"27752",47,2021-06-01,-60030787.0827798
"27753",47,2021-06-02,-63102516.8240246
"27754",47,2021-06-03,-61353775.8968753
"27755",47,2021-06-04,-58602473.8697068
"27756",47,2021-06-05,-56898326.4630683
"27757",47,2021-06-06,-57020337.3137524
"27758",47,2021-06-07,-54596007.1867059
"27759",47,2021-06-08,-53628389.3928602
"27760",47,2021-06-09,-58071582.5217516
"27761",47,2021-06-10,-60169038.8732119
"27762",47,2021-06-11,-59313824.848954
"27763",47,2021-06-12,-62342036.4613364
"27764",47,2021-06-13,-58823756.3015522
"27765",47,2021-06-14,-58549543.0721614
"27766",47,2021-06-15,-55458878.153963
"27767",47,2021-06-16,-56055451.8370363
"27768",47,2021-06-17,-54840074.482939
"27769",47,2021-06-18,-54265450.0251475
"27770",47,2021-06-19,-49831362.5996846
"27771",47,2021-06-20,-46717534.9712365
"27772",47,2021-06-21,-51811709.9949793
"27773",47,2021-06-22,-53796871.9981331
"27774",47,2021-06-23,-57951560.5928809
"27775",47,2021-06-24,-55403690.6847214
"27776",47,2021-06-25,-54279083.6070497
"27777",47,2021-06-26,-52804593.5920358
"27778",47,2021-06-27,-54074680.2294335
"27779",47,2021-06-28,-53014784.2169437
"27780",47,2021-06-29,-54585733.4809538
"27781",47,2021-06-30,-52344577.4490681
"27782",47,2021-07-01,-53570916.1552174
"27783",47,2021-07-02,-49869940.7354332
"27784",47,2021-07-03,-47898393.5124261
"27785",47,2021-07-04,-49291927.0247296
"27786",47,2021-07-05,-50279130.4236585
"27787",47,2021-07-06,-50512335.2518447
"27788",47,2021-07-07,-49093274.7876252
"27789",47,2021-07-08,-49677680.5458732
"27790",47,2021-07-09,-47890757.2335986
"27791",47,2021-07-10,-47997696.8760226
"27792",47,2021-07-11,-44545152.5805976
"27793",47,2021-07-12,-43822982.1473771
"27794",47,2021-07-13,-42695810.3744335
"27795",47,2021-07-14,-41563268.1013755
"27796",47,2021-07-15,-45364037.8927603
"27797",47,2021-07-16,-49777187.3312742
"27798",47,2021-07-17,-50075528.9510696
"27799",47,2021-07-18,-49173266.6624309
"27800",47,2021-07-19,-48457676.0201135
"27801",47,2021-07-20,-50858216.74329
"27802",47,2021-07-21,-47367447.7173424
"27803",47,2021-07-22,-48905164.247113
"27804",47,2021-07-23,-41899346.7572977
"27805",47,2021-07-24,-40674656.2457237
"27806",47,2021-07-25,-36977640.7927169
"27807",47,2021-07-26,-36562380.6913193
"27808",47,2021-07-27,-33451791.2263143
"27809",47,2021-07-28,-38935165.3347233
"27810",47,2021-07-29,-38858326.3505679
"27811",47,2021-07-30,-38511874.1875232
"27812",47,2021-07-31,-41659080.9267668
"27813",47,2021-08-01,-41817975.3799421
"27814",47,2021-08-02,-40715084.6708046
"27815",47,2021-08-03,-40211303.3588794
"27816",47,2021-08-04,-39542395.0950873
"27817",47,2021-08-05,-37776988.5474253
"27818",47,2021-08-06,-39035162.8270589
"27819",47,2021-08-07,-37487588.9335438
"27820",47,2021-08-08,-35646649.3043709
"27821",47,2021-08-09,-36131330.4170702
"27822",47,2021-08-10,-37469081.2454523
"27823",47,2021-08-11,-41962181.0943597
"27824",47,2021-08-12,-43890429.5457214
"27825",47,2021-08-13,-43810279.6745857
"27826",47,2021-08-14,-42133524.2443924
"27827",47,2021-08-15,-42744263.8449104
"27828",47,2021-08-16,-43373222.4218721
"27829",47,2021-08-17,-43342745.4402551
"27830",47,2021-08-18,-47126219.7995766
"27831",47,2021-08-19,-44431114.6982514
"27832",47,2021-08-20,-43802005.7663281
"27833",47,2021-08-21,-44042170.4793166
"27834",47,2021-08-22,-48422698.5134724
"27835",47,2021-08-23,-52466297.539148
"27836",47,2021-08-24,-55609757.8961685
"27837",47,2021-08-25,-51598705.9786848
"27838",47,2021-08-26,-54434927.4398644
"27839",47,2021-08-27,-48203966.8014241
"27840",47,2021-08-28,-47030421.6864129
"27841",47,2021-08-29,-49756090.1389708
"27842",47,2021-08-30,-50183582.1017125
"27843",47,2021-08-31,-50871601.5941196
"27844",47,2021-09-01,-52243367.9595104
"27845",47,2021-09-02,-54830532.493573
"27846",47,2021-09-03,-58753222.8300082
"27847",47,2021-09-04,-62907792.3439121
"27848",47,2021-09-05,-61364589.0448335
"27849",47,2021-09-06,-59276068.9747459
"27850",47,2021-09-07,-65196885.8985998
"27851",47,2021-09-08,-67548501.3492047
"27852",47,2021-09-09,-69181027.2855798
"27853",47,2021-09-10,-70203563.1552892
"27854",47,2021-09-11,-70000698.2586437
"27855",47,2021-09-12,-73936947.9035161
"27856",47,2021-09-13,-76719790.9037903
"27857",47,2021-09-14,-77627786.8806359
"27858",47,2021-09-15,-79439540.4677107
"27859",47,2021-09-16,-81585634.2975302
"27860",47,2021-09-17,-77472371.9570395
"27861",47,2021-09-18,-76967150.7468502
"27862",47,2021-09-19,-78186423.139382
"27863",47,2021-09-20,-79424982.611305
"27864",47,2021-09-21,-80121572.6860607
"27865",47,2021-09-22,-78551968.9101041
"27866",47,2021-09-23,-81392241.8856269
"27867",47,2021-09-24,-80496966.6221002
"27868",47,2021-09-25,-78839800.3208544
"27869",47,2021-09-26,-80127154.8637773
"27870",47,2021-09-27,-81767869.9652491
"27871",47,2021-09-28,-80823327.7196514
"27872",47,2021-09-29,-76231199.4943276
"27873",47,2021-09-30,-75301392.5325173
"27874",47,2021-10-01,-75166640.1522257
"27875",47,2021-10-02,-74035303.6278155
"27876",47,2021-10-03,-71053474.435301
"27877",47,2021-10-04,-67882506.159358
"27878",47,2021-10-05,-69857710.1389565
"27879",47,2021-10-06,-73163367.8004948
"27880",47,2021-10-07,-72017418.6502907
"27881",47,2021-10-08,-73535002.3253495
"27882",47,2021-10-09,-75239345.7775549
"27883",47,2021-10-10,-75327664.681482
"27884",47,2021-10-11,-75906695.563522
"27885",47,2021-10-12,-75469106.0367352
"27886",47,2021-10-13,-71415774.3053458
"27887",47,2021-10-14,-69506341.9624333
"27888",47,2021-10-15,-69664588.6797681
"27889",47,2021-10-16,-71649393.7011814
"27890",47,2021-10-17,-76263917.2917717
"27891",47,2021-10-18,-77749548.5869555
"27892",47,2021-10-19,-74391426.7904503
"27893",47,2021-10-20,-73451380.4202859
"27894",47,2021-10-21,-72383987.4524879
"27895",47,2021-10-22,-73453329.3787086
"27896",47,2021-10-23,-72900264.9962394
"27897",47,2021-10-24,-71003147.0392356
"27898",47,2021-10-25,-69255791.1130389
"27899",47,2021-10-26,-68805735.1278633
"27900",47,2021-10-27,-67865856.0654495
"27901",47,2021-10-28,-65741970.7799961
"27902",47,2021-10-29,-67199957.3013692
"27903",47,2021-10-30,-66962560.584713
"27904",47,2021-10-31,-66967210.1114354
"27905",47,2021-11-01,-68180138.0819957
"27906",47,2021-11-02,-67058039.7209883
"27907",47,2021-11-03,-65446899.9044802
"27908",47,2021-11-04,-65339446.9860223
"27909",47,2021-11-05,-62635222.735979
"27910",47,2021-11-06,-60878441.2704202
